filepath,label
..\data\binario\Apto\Atento_00806.jpg,Apto
..\data\binario\NoApto\Bostezo_02016.jpg,NoApto
..\data\binario\Apto\Atento_01415.jpg,Apto
..\data\binario\NoApto\Bostezo_02106.jpg,NoApto
..\data\binario\NoApto\Bostezo_02760.jpg,NoApto
..\data\binario\Apto\Atento_01788.jpg,Apto
..\data\binario\NoApto\Bostezo_01871.jpg,NoApto
..\data\binario\Apto\Atento_03606.jpg,Apto
..\data\binario\NoApto\Bostezo_00094.jpg,NoApto
..\data\binario\NoApto\Bostezo_01266.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01023.jpg,NoApto
..\data\binario\Apto\Atento_03908.jpg,Apto
..\data\binario\NoApto\Bostezo_02954.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00755.jpg,NoApto
..\data\binario\Apto\Atento_04001.jpg,Apto
..\data\binario\Apto\Atento_03827.jpg,Apto
..\data\binario\Apto\Atento_03332.jpg,Apto
..\data\binario\Apto\Atento_04673.jpg,Apto
..\data\binario\Apto\Atento_04220.jpg,Apto
..\data\binario\Apto\Atento_00741.jpg,Apto
..\data\binario\Apto\Atento_02299.jpg,Apto
..\data\binario\Apto\Atento_01767.jpg,Apto
..\data\binario\NoApto\Bostezo_03068.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01359.jpg,NoApto
..\data\binario\NoApto\Bostezo_00236.jpg,NoApto
..\data\binario\Apto\Atento_02584.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00059.jpg,NoApto
..\data\binario\Apto\Atento_04387.jpg,Apto
..\data\binario\Apto\Atento_03893.jpg,Apto
..\data\binario\NoApto\Bostezo_00645.jpg,NoApto
..\data\binario\NoApto\Bostezo_01763.jpg,NoApto
..\data\binario\Apto\Atento_03988.jpg,Apto
..\data\binario\Apto\Atento_04805.jpg,Apto
..\data\binario\NoApto\Bostezo_03434.jpg,NoApto
..\data\binario\Apto\Atento_04203.jpg,Apto
..\data\binario\NoApto\Bostezo_00181.jpg,NoApto
..\data\binario\Apto\Atento_04631.jpg,Apto
..\data\binario\Apto\Atento_04024.jpg,Apto
..\data\binario\Apto\Atento_01965.jpg,Apto
..\data\binario\NoApto\Bostezo_01622.jpg,NoApto
..\data\binario\NoApto\Bostezo_02254.jpg,NoApto
..\data\binario\NoApto\Bostezo_00982.jpg,NoApto
..\data\binario\Apto\Atento_01102.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01246.jpg,NoApto
..\data\binario\NoApto\Bostezo_00979.jpg,NoApto
..\data\binario\NoApto\Bostezo_00364.jpg,NoApto
..\data\binario\Apto\Atento_02021.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01097.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01238.jpg,NoApto
..\data\binario\Apto\Atento_01135.jpg,Apto
..\data\binario\NoApto\Bostezo_00403.jpg,NoApto
..\data\binario\Apto\Atento_00168.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00252.jpg,NoApto
..\data\binario\Apto\Atento_03861.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01256.jpg,NoApto
..\data\binario\Apto\Atento_02661.jpg,Apto
..\data\binario\Apto\Atento_00403.jpg,Apto
..\data\binario\NoApto\Bostezo_01004.jpg,NoApto
..\data\binario\Apto\Atento_04310.jpg,Apto
..\data\binario\NoApto\Bostezo_02296.jpg,NoApto
..\data\binario\Apto\Atento_04842.jpg,Apto
..\data\binario\NoApto\Bostezo_02919.jpg,NoApto
..\data\binario\Apto\Atento_00424.jpg,Apto
..\data\binario\NoApto\Bostezo_01148.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00359.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01210.jpg,NoApto
..\data\binario\Apto\Atento_00967.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00892.jpg,NoApto
..\data\binario\Apto\Atento_04713.jpg,Apto
..\data\binario\Apto\Atento_02407.jpg,Apto
..\data\binario\NoApto\Bostezo_00424.jpg,NoApto
..\data\binario\Apto\Atento_03881.jpg,Apto
..\data\binario\Apto\Atento_03994.jpg,Apto
..\data\binario\Apto\Atento_00983.jpg,Apto
..\data\binario\NoApto\Bostezo_00317.jpg,NoApto
..\data\binario\Apto\Atento_02277.jpg,Apto
..\data\binario\NoApto\Bostezo_03057.jpg,NoApto
..\data\binario\NoApto\Bostezo_00239.jpg,NoApto
..\data\binario\Apto\Atento_01496.jpg,Apto
..\data\binario\NoApto\Bostezo_00624.jpg,NoApto
..\data\binario\Apto\Atento_03416.jpg,Apto
..\data\binario\Apto\Atento_04409.jpg,Apto
..\data\binario\Apto\Atento_01735.jpg,Apto
..\data\binario\Apto\Atento_02063.jpg,Apto
..\data\binario\Apto\Atento_03578.jpg,Apto
..\data\binario\NoApto\Bostezo_02178.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00222.jpg,NoApto
..\data\binario\Apto\Atento_01499.jpg,Apto
..\data\binario\NoApto\Bostezo_03133.jpg,NoApto
..\data\binario\Apto\Atento_00962.jpg,Apto
..\data\binario\NoApto\Bostezo_02409.jpg,NoApto
..\data\binario\NoApto\Bostezo_02788.jpg,NoApto
..\data\binario\NoApto\Bostezo_00836.jpg,NoApto
..\data\binario\Apto\Atento_03649.jpg,Apto
..\data\binario\NoApto\Bostezo_02918.jpg,NoApto
..\data\binario\Apto\Atento_00754.jpg,Apto
..\data\binario\NoApto\Bostezo_03152.jpg,NoApto
..\data\binario\NoApto\Bostezo_02047.jpg,NoApto
..\data\binario\NoApto\Bostezo_00384.jpg,NoApto
..\data\binario\NoApto\Bostezo_01623.jpg,NoApto
..\data\binario\Apto\Atento_02972.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00147.jpg,NoApto
..\data\binario\Apto\Atento_04092.jpg,Apto
..\data\binario\Apto\Atento_01258.jpg,Apto
..\data\binario\NoApto\Bostezo_00049.jpg,NoApto
..\data\binario\Apto\Atento_00135.jpg,Apto
..\data\binario\Apto\Atento_04778.jpg,Apto
..\data\binario\Apto\Atento_00776.jpg,Apto
..\data\binario\Apto\Atento_03216.jpg,Apto
..\data\binario\Apto\Atento_04343.jpg,Apto
..\data\binario\Apto\Atento_02004.jpg,Apto
..\data\binario\NoApto\Bostezo_01932.jpg,NoApto
..\data\binario\NoApto\Bostezo_01280.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00231.jpg,NoApto
..\data\binario\Apto\Atento_04662.jpg,Apto
..\data\binario\NoApto\Bostezo_03105.jpg,NoApto
..\data\binario\Apto\Atento_03362.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00835.jpg,NoApto
..\data\binario\Apto\Atento_03965.jpg,Apto
..\data\binario\Apto\Atento_01983.jpg,Apto
..\data\binario\Apto\Atento_01027.jpg,Apto
..\data\binario\Apto\Atento_00356.jpg,Apto
..\data\binario\Apto\Atento_00178.jpg,Apto
..\data\binario\NoApto\Bostezo_02827.jpg,NoApto
..\data\binario\Apto\Atento_01389.jpg,Apto
..\data\binario\NoApto\Bostezo_03150.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00805.jpg,NoApto
..\data\binario\Apto\Atento_01821.jpg,Apto
..\data\binario\Apto\Atento_04928.jpg,Apto
..\data\binario\Apto\Atento_00844.jpg,Apto
..\data\binario\NoApto\Bostezo_02544.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01350.jpg,NoApto
..\data\binario\Apto\Atento_00695.jpg,Apto
..\data\binario\NoApto\Bostezo_01100.jpg,NoApto
..\data\binario\NoApto\Bostezo_03054.jpg,NoApto
..\data\binario\Apto\Atento_02252.jpg,Apto
..\data\binario\NoApto\Bostezo_01286.jpg,NoApto
..\data\binario\Apto\Atento_00307.jpg,Apto
..\data\binario\Apto\Atento_00626.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01101.jpg,NoApto
..\data\binario\Apto\Atento_02857.jpg,Apto
..\data\binario\NoApto\Bostezo_01914.jpg,NoApto
..\data\binario\Apto\Atento_00507.jpg,Apto
..\data\binario\NoApto\Bostezo_00986.jpg,NoApto
..\data\binario\Apto\Atento_02050.jpg,Apto
..\data\binario\NoApto\Bostezo_01613.jpg,NoApto
..\data\binario\NoApto\Bostezo_01496.jpg,NoApto
..\data\binario\Apto\Atento_03875.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01361.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00410.jpg,NoApto
..\data\binario\Apto\Atento_00430.jpg,Apto
..\data\binario\NoApto\Bostezo_01009.jpg,NoApto
..\data\binario\Apto\Atento_04695.jpg,Apto
..\data\binario\NoApto\Bostezo_02009.jpg,NoApto
..\data\binario\Apto\Atento_00615.jpg,Apto
..\data\binario\Apto\Atento_02226.jpg,Apto
..\data\binario\Apto\Atento_04617.jpg,Apto
..\data\binario\NoApto\Bostezo_01446.jpg,NoApto
..\data\binario\Apto\Atento_01199.jpg,Apto
..\data\binario\Apto\Atento_01233.jpg,Apto
..\data\binario\NoApto\Bostezo_01043.jpg,NoApto
..\data\binario\Apto\Atento_04870.jpg,Apto
..\data\binario\Apto\Atento_03726.jpg,Apto
..\data\binario\Apto\Atento_01831.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00948.jpg,NoApto
..\data\binario\Apto\Atento_02722.jpg,Apto
..\data\binario\NoApto\Bostezo_00121.jpg,NoApto
..\data\binario\Apto\Atento_00035.jpg,Apto
..\data\binario\Apto\Atento_02459.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01239.jpg,NoApto
..\data\binario\Apto\Atento_02881.jpg,Apto
..\data\binario\NoApto\Bostezo_00391.jpg,NoApto
..\data\binario\Apto\Atento_02894.jpg,Apto
..\data\binario\NoApto\Bostezo_02392.jpg,NoApto
..\data\binario\NoApto\Bostezo_02256.jpg,NoApto
..\data\binario\Apto\Atento_01662.jpg,Apto
..\data\binario\NoApto\Bostezo_01650.jpg,NoApto
..\data\binario\Apto\Atento_04043.jpg,Apto
..\data\binario\NoApto\Bostezo_01361.jpg,NoApto
..\data\binario\NoApto\Bostezo_02989.jpg,NoApto
..\data\binario\Apto\Atento_03142.jpg,Apto
..\data\binario\Apto\Atento_04606.jpg,Apto
..\data\binario\Apto\Atento_01393.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01192.jpg,NoApto
..\data\binario\NoApto\Bostezo_00669.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01031.jpg,NoApto
..\data\binario\NoApto\Bostezo_00622.jpg,NoApto
..\data\binario\NoApto\Bostezo_02678.jpg,NoApto
..\data\binario\NoApto\Bostezo_01681.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01103.jpg,NoApto
..\data\binario\Apto\Atento_04913.jpg,Apto
..\data\binario\Apto\Atento_04036.jpg,Apto
..\data\binario\NoApto\Bostezo_01441.jpg,NoApto
..\data\binario\NoApto\Bostezo_01660.jpg,NoApto
..\data\binario\NoApto\Bostezo_01910.jpg,NoApto
..\data\binario\NoApto\Bostezo_00697.jpg,NoApto
..\data\binario\Apto\Atento_03853.jpg,Apto
..\data\binario\Apto\Atento_01088.jpg,Apto
..\data\binario\Apto\Atento_00444.jpg,Apto
..\data\binario\NoApto\Bostezo_01781.jpg,NoApto
..\data\binario\NoApto\Bostezo_00621.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00586.jpg,NoApto
..\data\binario\NoApto\Bostezo_01904.jpg,NoApto
..\data\binario\NoApto\Bostezo_02597.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00004.jpg,NoApto
..\data\binario\NoApto\Bostezo_03277.jpg,NoApto
..\data\binario\NoApto\Bostezo_01434.jpg,NoApto
..\data\binario\Apto\Atento_00551.jpg,Apto
..\data\binario\NoApto\Bostezo_03236.jpg,NoApto
..\data\binario\Apto\Atento_03805.jpg,Apto
..\data\binario\Apto\Atento_01278.jpg,Apto
..\data\binario\NoApto\Bostezo_01385.jpg,NoApto
..\data\binario\Apto\Atento_04431.jpg,Apto
..\data\binario\Apto\Atento_04774.jpg,Apto
..\data\binario\NoApto\Bostezo_02332.jpg,NoApto
..\data\binario\NoApto\Bostezo_00803.jpg,NoApto
..\data\binario\Apto\Atento_04916.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00864.jpg,NoApto
..\data\binario\Apto\Atento_03043.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00957.jpg,NoApto
..\data\binario\Apto\Atento_00029.jpg,Apto
..\data\binario\NoApto\Bostezo_01193.jpg,NoApto
..\data\binario\NoApto\Bostezo_03286.jpg,NoApto
..\data\binario\NoApto\Bostezo_00036.jpg,NoApto
..\data\binario\NoApto\Bostezo_02899.jpg,NoApto
..\data\binario\NoApto\Bostezo_00483.jpg,NoApto
..\data\binario\Apto\Atento_01098.jpg,Apto
..\data\binario\Apto\Atento_00686.jpg,Apto
..\data\binario\Apto\Atento_00824.jpg,Apto
..\data\binario\Apto\Atento_00939.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01070.jpg,NoApto
..\data\binario\Apto\Atento_00982.jpg,Apto
..\data\binario\Apto\Atento_01738.jpg,Apto
..\data\binario\NoApto\Bostezo_02328.jpg,NoApto
..\data\binario\NoApto\Bostezo_00376.jpg,NoApto
..\data\binario\Apto\Atento_01728.jpg,Apto
..\data\binario\Apto\Atento_01541.jpg,Apto
..\data\binario\Apto\Atento_01885.jpg,Apto
..\data\binario\Apto\Atento_02828.jpg,Apto
..\data\binario\Apto\Atento_04602.jpg,Apto
..\data\binario\NoApto\Bostezo_03056.jpg,NoApto
..\data\binario\NoApto\Bostezo_03380.jpg,NoApto
..\data\binario\NoApto\Bostezo_00688.jpg,NoApto
..\data\binario\Apto\Atento_01546.jpg,Apto
..\data\binario\Apto\Atento_00433.jpg,Apto
..\data\binario\Apto\Atento_01289.jpg,Apto
..\data\binario\NoApto\Bostezo_02507.jpg,NoApto
..\data\binario\NoApto\Bostezo_00278.jpg,NoApto
..\data\binario\Apto\Atento_04937.jpg,Apto
..\data\binario\Apto\Atento_00439.jpg,Apto
..\data\binario\Apto\Atento_04104.jpg,Apto
..\data\binario\Apto\Atento_04174.jpg,Apto
..\data\binario\Apto\Atento_02011.jpg,Apto
..\data\binario\Apto\Atento_03197.jpg,Apto
..\data\binario\Apto\Atento_03337.jpg,Apto
..\data\binario\NoApto\Bostezo_02593.jpg,NoApto
..\data\binario\Apto\Atento_04466.jpg,Apto
..\data\binario\Apto\Atento_01177.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01292.jpg,NoApto
..\data\binario\Apto\Atento_04691.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00942.jpg,NoApto
..\data\binario\Apto\Atento_04772.jpg,Apto
..\data\binario\NoApto\Bostezo_00787.jpg,NoApto
..\data\binario\Apto\Atento_01658.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00018.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00473.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01323.jpg,NoApto
..\data\binario\Apto\Atento_00475.jpg,Apto
..\data\binario\Apto\Atento_04163.jpg,Apto
..\data\binario\Apto\Atento_01505.jpg,Apto
..\data\binario\NoApto\Bostezo_02116.jpg,NoApto
..\data\binario\Apto\Atento_01630.jpg,Apto
..\data\binario\Apto\Atento_04939.jpg,Apto
..\data\binario\Apto\Atento_02962.jpg,Apto
..\data\binario\Apto\Atento_02723.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00352.jpg,NoApto
..\data\binario\Apto\Atento_00370.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00364.jpg,NoApto
..\data\binario\Apto\Atento_03740.jpg,Apto
..\data\binario\NoApto\Bostezo_03088.jpg,NoApto
..\data\binario\NoApto\Bostezo_03428.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01131.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00528.jpg,NoApto
..\data\binario\NoApto\Bostezo_00703.jpg,NoApto
..\data\binario\NoApto\Bostezo_01970.jpg,NoApto
..\data\binario\NoApto\Bostezo_02804.jpg,NoApto
..\data\binario\NoApto\Bostezo_03122.jpg,NoApto
..\data\binario\NoApto\Bostezo_02471.jpg,NoApto
..\data\binario\Apto\Atento_02266.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01196.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00286.jpg,NoApto
..\data\binario\NoApto\Bostezo_00665.jpg,NoApto
..\data\binario\Apto\Atento_01937.jpg,Apto
..\data\binario\Apto\Atento_01269.jpg,Apto
..\data\binario\NoApto\Bostezo_00220.jpg,NoApto
..\data\binario\Apto\Atento_00296.jpg,Apto
..\data\binario\Apto\Atento_02757.jpg,Apto
..\data\binario\NoApto\Bostezo_02344.jpg,NoApto
..\data\binario\Apto\Atento_02984.jpg,Apto
..\data\binario\NoApto\Bostezo_01167.jpg,NoApto
..\data\binario\Apto\Atento_03045.jpg,Apto
..\data\binario\NoApto\Bostezo_03221.jpg,NoApto
..\data\binario\NoApto\Bostezo_00754.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00922.jpg,NoApto
..\data\binario\NoApto\Bostezo_00429.jpg,NoApto
..\data\binario\Apto\Atento_01929.jpg,Apto
..\data\binario\Apto\Atento_01080.jpg,Apto
..\data\binario\NoApto\Bostezo_02246.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01231.jpg,NoApto
..\data\binario\Apto\Atento_04434.jpg,Apto
..\data\binario\Apto\Atento_00707.jpg,Apto
..\data\binario\Apto\Atento_04196.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00933.jpg,NoApto
..\data\binario\Apto\Atento_00781.jpg,Apto
..\data\binario\NoApto\Bostezo_02010.jpg,NoApto
..\data\binario\NoApto\Bostezo_01287.jpg,NoApto
..\data\binario\NoApto\Bostezo_00478.jpg,NoApto
..\data\binario\Apto\Atento_02492.jpg,Apto
..\data\binario\Apto\Atento_01464.jpg,Apto
..\data\binario\Apto\Atento_04718.jpg,Apto
..\data\binario\NoApto\Bostezo_01039.jpg,NoApto
..\data\binario\NoApto\Bostezo_00675.jpg,NoApto
..\data\binario\Apto\Atento_01515.jpg,Apto
..\data\binario\Apto\Atento_02696.jpg,Apto
..\data\binario\Apto\Atento_00701.jpg,Apto
..\data\binario\Apto\Atento_00960.jpg,Apto
..\data\binario\Apto\Atento_02812.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00088.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00197.jpg,NoApto
..\data\binario\NoApto\Bostezo_02309.jpg,NoApto
..\data\binario\Apto\Atento_03386.jpg,Apto
..\data\binario\NoApto\Bostezo_01569.jpg,NoApto
..\data\binario\NoApto\Bostezo_02720.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00114.jpg,NoApto
..\data\binario\Apto\Atento_02437.jpg,Apto
..\data\binario\NoApto\Bostezo_02203.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00531.jpg,NoApto
..\data\binario\Apto\Atento_01667.jpg,Apto
..\data\binario\Apto\Atento_02493.jpg,Apto
..\data\binario\NoApto\Bostezo_00777.jpg,NoApto
..\data\binario\Apto\Atento_01434.jpg,Apto
..\data\binario\NoApto\Bostezo_01994.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01008.jpg,NoApto
..\data\binario\NoApto\Bostezo_02468.jpg,NoApto
..\data\binario\Apto\Atento_01298.jpg,Apto
..\data\binario\NoApto\Bostezo_02915.jpg,NoApto
..\data\binario\Apto\Atento_02574.jpg,Apto
..\data\binario\NoApto\Bostezo_00604.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00344.jpg,NoApto
..\data\binario\NoApto\Bostezo_02141.jpg,NoApto
..\data\binario\Apto\Atento_04952.jpg,Apto
..\data\binario\Apto\Atento_01643.jpg,Apto
..\data\binario\Apto\Atento_04924.jpg,Apto
..\data\binario\Apto\Atento_02643.jpg,Apto
..\data\binario\Apto\Atento_04734.jpg,Apto
..\data\binario\Apto\Atento_03052.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00412.jpg,NoApto
..\data\binario\NoApto\Bostezo_00103.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01205.jpg,NoApto
..\data\binario\Apto\Atento_00856.jpg,Apto
..\data\binario\NoApto\Bostezo_00741.jpg,NoApto
..\data\binario\Apto\Atento_00518.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00606.jpg,NoApto
..\data\binario\NoApto\Bostezo_00315.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00702.jpg,NoApto
..\data\binario\NoApto\Bostezo_00093.jpg,NoApto
..\data\binario\Apto\Atento_00998.jpg,Apto
..\data\binario\Apto\Atento_00304.jpg,Apto
..\data\binario\Apto\Atento_04848.jpg,Apto
..\data\binario\Apto\Atento_03817.jpg,Apto
..\data\binario\Apto\Atento_03201.jpg,Apto
..\data\binario\Apto\Atento_01650.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00735.jpg,NoApto
..\data\binario\Apto\Atento_03924.jpg,Apto
..\data\binario\NoApto\Bostezo_03391.jpg,NoApto
..\data\binario\NoApto\Bostezo_02420.jpg,NoApto
..\data\binario\Apto\Atento_04483.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00228.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01125.jpg,NoApto
..\data\binario\Apto\Atento_02813.jpg,Apto
..\data\binario\NoApto\Bostezo_01442.jpg,NoApto
..\data\binario\NoApto\Bostezo_01908.jpg,NoApto
..\data\binario\NoApto\Bostezo_02458.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01120.jpg,NoApto
..\data\binario\NoApto\Bostezo_02168.jpg,NoApto
..\data\binario\NoApto\Bostezo_02855.jpg,NoApto
..\data\binario\Apto\Atento_04065.jpg,Apto
..\data\binario\Apto\Atento_00527.jpg,Apto
..\data\binario\NoApto\Bostezo_00800.jpg,NoApto
..\data\binario\Apto\Atento_03431.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00279.jpg,NoApto
..\data\binario\NoApto\Bostezo_02023.jpg,NoApto
..\data\binario\NoApto\Bostezo_01779.jpg,NoApto
..\data\binario\Apto\Atento_04349.jpg,Apto
..\data\binario\NoApto\Bostezo_02353.jpg,NoApto
..\data\binario\Apto\Atento_04527.jpg,Apto
..\data\binario\Apto\Atento_04877.jpg,Apto
..\data\binario\Apto\Atento_01578.jpg,Apto
..\data\binario\NoApto\Bostezo_02223.jpg,NoApto
..\data\binario\Apto\Atento_01507.jpg,Apto
..\data\binario\NoApto\Bostezo_00597.jpg,NoApto
..\data\binario\Apto\Atento_02506.jpg,Apto
..\data\binario\Apto\Atento_04210.jpg,Apto
..\data\binario\Apto\Atento_00061.jpg,Apto
..\data\binario\NoApto\Bostezo_01279.jpg,NoApto
..\data\binario\NoApto\Bostezo_01171.jpg,NoApto
..\data\binario\NoApto\Bostezo_01036.jpg,NoApto
..\data\binario\NoApto\Bostezo_02013.jpg,NoApto
..\data\binario\NoApto\Bostezo_03117.jpg,NoApto
..\data\binario\Apto\Atento_01751.jpg,Apto
..\data\binario\Apto\Atento_03935.jpg,Apto
..\data\binario\NoApto\Bostezo_00578.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01169.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01281.jpg,NoApto
..\data\binario\NoApto\Bostezo_02891.jpg,NoApto
..\data\binario\Apto\Atento_04846.jpg,Apto
..\data\binario\Apto\Atento_00361.jpg,Apto
..\data\binario\Apto\Atento_01846.jpg,Apto
..\data\binario\Apto\Atento_02499.jpg,Apto
..\data\binario\Apto\Atento_03659.jpg,Apto
..\data\binario\Apto\Atento_03544.jpg,Apto
..\data\binario\NoApto\Bostezo_00203.jpg,NoApto
..\data\binario\Apto\Atento_03161.jpg,Apto
..\data\binario\Apto\Atento_04822.jpg,Apto
..\data\binario\NoApto\Bostezo_01928.jpg,NoApto
..\data\binario\Apto\Atento_04397.jpg,Apto
..\data\binario\NoApto\Bostezo_03037.jpg,NoApto
..\data\binario\Apto\Atento_00097.jpg,Apto
..\data\binario\Apto\Atento_00393.jpg,Apto
..\data\binario\Apto\Atento_03778.jpg,Apto
..\data\binario\NoApto\Bostezo_02266.jpg,NoApto
..\data\binario\Apto\Atento_03505.jpg,Apto
..\data\binario\Apto\Atento_01847.jpg,Apto
..\data\binario\Apto\Atento_00861.jpg,Apto
..\data\binario\NoApto\Bostezo_03024.jpg,NoApto
..\data\binario\Apto\Atento_00677.jpg,Apto
..\data\binario\NoApto\Bostezo_02002.jpg,NoApto
..\data\binario\Apto\Atento_02132.jpg,Apto
..\data\binario\NoApto\Bostezo_02979.jpg,NoApto
..\data\binario\NoApto\Bostezo_02235.jpg,NoApto
..\data\binario\Apto\Atento_02169.jpg,Apto
..\data\binario\NoApto\Bostezo_03321.jpg,NoApto
..\data\binario\Apto\Atento_02269.jpg,Apto
..\data\binario\NoApto\Bostezo_00334.jpg,NoApto
..\data\binario\Apto\Atento_02945.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00928.jpg,NoApto
..\data\binario\NoApto\Bostezo_00370.jpg,NoApto
..\data\binario\NoApto\Bostezo_00460.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00481.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01283.jpg,NoApto
..\data\binario\Apto\Atento_04222.jpg,Apto
..\data\binario\Apto\Atento_03111.jpg,Apto
..\data\binario\Apto\Atento_00703.jpg,Apto
..\data\binario\Apto\Atento_04324.jpg,Apto
..\data\binario\Apto\Atento_01914.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00587.jpg,NoApto
..\data\binario\Apto\Atento_03814.jpg,Apto
..\data\binario\Apto\Atento_01146.jpg,Apto
..\data\binario\NoApto\Bostezo_01543.jpg,NoApto
..\data\binario\NoApto\Bostezo_03191.jpg,NoApto
..\data\binario\Apto\Atento_02920.jpg,Apto
..\data\binario\Apto\Atento_04609.jpg,Apto
..\data\binario\NoApto\Bostezo_02069.jpg,NoApto
..\data\binario\Apto\Atento_00105.jpg,Apto
..\data\binario\Apto\Atento_04506.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00625.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00660.jpg,NoApto
..\data\binario\Apto\Atento_03062.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00096.jpg,NoApto
..\data\binario\NoApto\Bostezo_03226.jpg,NoApto
..\data\binario\NoApto\Bostezo_03038.jpg,NoApto
..\data\binario\Apto\Atento_01103.jpg,Apto
..\data\binario\NoApto\Bostezo_00537.jpg,NoApto
..\data\binario\NoApto\Bostezo_02075.jpg,NoApto
..\data\binario\NoApto\Bostezo_00963.jpg,NoApto
..\data\binario\Apto\Atento_02882.jpg,Apto
..\data\binario\Apto\Atento_01918.jpg,Apto
..\data\binario\NoApto\Bostezo_02572.jpg,NoApto
..\data\binario\NoApto\Bostezo_00524.jpg,NoApto
..\data\binario\NoApto\Bostezo_00756.jpg,NoApto
..\data\binario\Apto\Atento_02078.jpg,Apto
..\data\binario\Apto\Atento_00435.jpg,Apto
..\data\binario\Apto\Atento_03296.jpg,Apto
..\data\binario\Apto\Atento_04914.jpg,Apto
